id,loan_amnt,int_rate,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_rec_prncp,total_rec_int,total_rec_late_fee,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,zip_code_prefix
37437166,24000.0,12.99,C2,3 years,MORTGAGE,88000.0,2014-12-01,Fully Paid,credit_card,LA,30.48,0.0,675.0,679.0,3.0,44.0,,24.0,0.0,20197.0,79.8,50.0,26926.2100197004,24000.0,2926.21,0.0,0.0,,0.0,134.0,269070.0,26800.0,7.0,11699.0,316.0,95.8,0.0,0.0,149.0,13.0,10.0,1.0,25.0,0.0,44.0,0.0,6.0,16.0,6.0,13.0,18.0,18.0,31.0,16.0,24.0,0.0,0.0,0.0,1.0,95.3,0.0,0.0,278928.0,182723.0,7600.0,154158.0,700
37690220,10000.0,11.44,B4,,MORTGAGE,57500.0,2014-12-01,Fully Paid,debt_consolidation,IL,22.98,0.0,705.0,709.0,0.0,,115.0,14.0,1.0,8408.0,45.4,29.0,11781.2164539266,10000.0,1781.22,0.0,0.0,,0.0,0.0,213604.0,18500.0,3.0,16431.0,2420.0,71.5,0.0,0.0,515.0,29.0,7.0,3.0,78.0,8.0,,0.0,2.0,4.0,2.0,3.0,13.0,8.0,13.0,4.0,14.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,213042.0,95543.0,8500.0,68577.0,604
37750308,20000.0,6.03,A1,3 years,MORTGAGE,105000.0,2014-12-01,Fully Paid,debt_consolidation,NY,13.44,0.0,755.0,759.0,0.0,51.0,,11.0,0.0,13612.0,32.0,20.0,21323.4200000361,20000.0,1323.42,0.0,0.0,,0.0,0.0,46184.0,42500.0,4.0,4199.0,23888.0,36.3,0.0,0.0,238.0,3.0,3.0,3.0,3.0,5.0,,0.0,6.0,6.0,6.0,8.0,5.0,8.0,11.0,6.0,11.0,0.0,0.0,0.0,2.0,90.0,0.0,0.0,101598.0,46184.0,37500.0,46662.0,105
37247299,8000.0,11.99,B5,1 year,RENT,54000.0,2014-12-01,Fully Paid,vacation,NJ,16.29,1.0,700.0,704.0,0.0,14.0,,7.0,0.0,1654.0,16.5,8.0,9430.0846260734,8000.0,1430.08,0.0,0.0,,0.0,0.0,32312.0,10000.0,1.0,4616.0,422.0,71.9,0.0,0.0,93.0,25.0,9.0,0.0,85.0,9.0,14.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,7.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,43336.0,32312.0,1500.0,33336.0,080
35126468,4000.0,6.99,A3,5 years,MORTGAGE,59000.0,2014-12-01,Fully Paid,debt_consolidation,CO,21.93,0.0,705.0,709.0,1.0,73.0,,14.0,0.0,16452.0,54.7,36.0,4437.2821548282,4000.0,437.28,0.0,0.0,73.0,0.0,0.0,223599.0,30100.0,4.0,15971.0,6144.0,71.3,0.0,0.0,139.0,8.0,8.0,1.0,8.0,1.0,,2.0,5.0,8.0,5.0,7.0,23.0,9.0,12.0,8.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,248258.0,89196.0,21400.0,73629.0,805
37137320,5000.0,7.49,A4,,MORTGAGE,38000.0,2014-12-01,Fully Paid,other,RI,17.44,0.0,770.0,774.0,1.0,,,7.0,0.0,8815.0,29.3,15.0,5594.1247133917,5000.0,594.12,0.0,0.0,,0.0,0.0,117008.0,30100.0,2.0,16715.0,16285.0,35.1,0.0,0.0,107.0,12.0,12.0,3.0,47.0,4.0,,0.0,4.0,4.0,4.0,6.0,5.0,5.0,7.0,4.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,156307.0,28603.0,25100.0,25207.0,028
37600325,18000.0,9.49,B2,8 years,MORTGAGE,70000.0,2014-12-01,Fully Paid,debt_consolidation,MN,18.69,1.0,660.0,664.0,0.0,5.0,91.0,9.0,1.0,11774.0,84.1,23.0,20412.3550384583,18000.0,2412.36,0.0,0.0,,0.0,0.0,186678.0,14000.0,3.0,20742.0,761.0,89.9,0.0,0.0,125.0,18.0,14.0,2.0,18.0,22.0,,0.0,2.0,4.0,3.0,6.0,10.0,6.0,11.0,4.0,9.0,0.0,0.0,0.0,0.0,95.5,1.0,0.0,211211.0,37405.0,7500.0,43786.0,551
37127467,3250.0,15.59,D1,,OWN,14904.0,2014-12-01,Fully Paid,home_improvement,DE,32.69,0.0,700.0,704.0,1.0,,,9.0,0.0,6209.0,54.0,14.0,4085.8555900963,3250.0,835.86,0.0,0.0,,0.0,0.0,9377.0,10900.0,2.0,1563.0,212.0,65.6,0.0,0.0,107.0,4.0,4.0,0.0,4.0,4.0,,0.0,2.0,5.0,2.0,4.0,2.0,6.0,9.0,5.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,14475.0,9377.0,1300.0,3575.0,199
37740244,30000.0,8.19,A5,10+ years,OWN,73000.0,2014-12-01,Fully Paid,debt_consolidation,WI,10.78,0.0,750.0,754.0,0.0,,,9.0,0.0,15995.0,43.1,14.0,31377.65,30000.0,1377.65,0.0,0.0,,0.0,0.0,29211.0,37100.0,2.0,3246.0,17105.0,48.3,0.0,0.0,136.0,18.0,14.0,0.0,43.0,14.0,,0.0,3.0,3.0,3.0,6.0,2.0,6.0,10.0,3.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,53901.0,29211.0,33100.0,16580.0,532
36079557,24000.0,9.49,B2,7 years,MORTGAGE,65000.0,2014-12-01,Fully Paid,debt_consolidation,MI,18.69,0.0,745.0,749.0,0.0,,,8.0,0.0,52179.0,60.3,13.0,27642.086685180802,24000.0,3642.09,0.0,0.0,,0.0,0.0,161360.0,86500.0,1.0,20170.0,32126.0,46.0,0.0,0.0,169.0,73.0,11.0,1.0,112.0,11.0,,0.0,4.0,6.0,4.0,7.0,3.0,6.0,9.0,6.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,225944.0,61325.0,59500.0,10644.0,494
37770227,6000.0,15.59,D1,4 years,MORTGAGE,75000.0,2014-12-01,Fully Paid,debt_consolidation,NJ,21.25,0.0,660.0,664.0,4.0,74.0,95.0,14.0,1.0,11968.0,64.3,27.0,7539.8765311642,6000.0,1539.88,0.0,1.0,74.0,0.0,82.0,165730.0,18600.0,9.0,12748.0,790.0,83.9,0.0,0.0,293.0,4.0,4.0,4.0,17.0,4.0,74.0,1.0,4.0,11.0,4.0,10.0,3.0,12.0,20.0,11.0,14.0,0.0,0.0,0.0,2.0,96.3,1.0,0.0,184591.0,21064.0,4900.0,14781.0,080
37710266,28000.0,14.31,C4,10+ years,MORTGAGE,115000.0,2014-12-01,Fully Paid,debt_consolidation,CA,10.66,0.0,670.0,674.0,0.0,57.0,,16.0,0.0,57127.0,80.3,30.0,29286.3,28000.0,1286.3,0.0,0.0,57.0,0.0,0.0,647637.0,64300.0,9.0,46260.0,0.0,127.6,0.0,0.0,350.0,9.0,9.0,3.0,13.0,3.0,57.0,3.0,3.0,9.0,3.0,9.0,5.0,13.0,22.0,9.0,16.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,710657.0,61985.0,3700.0,17350.0,925
37257771,2000.0,13.66,C3,10+ years,MORTGAGE,27976.0,2014-12-01,Fully Paid,credit_card,WI,12.57,0.0,705.0,709.0,0.0,,,8.0,0.0,11077.0,49.2,14.0,2269.63,2000.0,269.63,0.0,0.0,,0.0,0.0,79501.0,22500.0,0.0,11357.0,1557.0,87.5,0.0,0.0,168.0,39.0,27.0,1.0,39.0,8.0,,0.0,3.0,5.0,3.0,3.0,4.0,7.0,9.0,5.0,8.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,97800.0,11077.0,12500.0,0.0,544
37700185,10000.0,6.99,A3,7 years,MORTGAGE,40000.0,2014-12-01,Fully Paid,credit_card,MN,9.03,0.0,725.0,729.0,0.0,,,8.0,0.0,16099.0,49.4,18.0,10594.06,10000.0,594.06,0.0,0.0,,0.0,0.0,222372.0,32600.0,4.0,27797.0,13921.0,53.0,0.0,0.0,121.0,8.0,8.0,4.0,8.0,,,0.0,4.0,5.0,6.0,9.0,0.0,7.0,14.0,5.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,249700.0,16099.0,29600.0,0.0,563
37237725,11400.0,16.49,D3,6 years,RENT,38000.0,2014-12-01,Fully Paid,other,FL,26.15,0.0,695.0,699.0,1.0,,,13.0,0.0,4674.0,29.4,17.0,14375.7100214126,11400.0,2975.71,0.0,0.0,,0.0,199.0,34649.0,15900.0,5.0,2665.0,7686.0,20.8,0.0,0.0,109.0,7.0,6.0,0.0,7.0,0.0,,0.0,4.0,5.0,5.0,5.0,10.0,7.0,7.0,5.0,13.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,47823.0,34649.0,9700.0,31923.0,331
37610209,30000.0,12.39,C1,4 years,MORTGAGE,200000.0,2014-12-01,Fully Paid,debt_consolidation,FL,14.74,0.0,695.0,699.0,0.0,41.0,20.0,19.0,1.0,22383.0,58.6,56.0,36031.6361302587,30000.0,6031.64,0.0,0.0,,0.0,0.0,307559.0,38200.0,9.0,17087.0,866.0,94.4,0.0,0.0,215.0,1.0,1.0,6.0,13.0,2.0,,0.0,5.0,11.0,6.0,17.0,12.0,16.0,37.0,11.0,19.0,0.0,0.0,0.0,5.0,98.2,0.0,1.0,358557.0,83673.0,15600.0,77264.0,334
37680175,4800.0,17.86,D5,3 years,RENT,32000.0,2014-12-01,Fully Paid,other,FL,19.97,0.0,675.0,679.0,4.0,49.0,,7.0,0.0,4917.0,31.7,12.0,6230.1841611545,4800.0,1430.18,0.0,0.0,,0.0,433.0,24329.0,15500.0,7.0,3476.0,4670.0,6.6,0.0,0.0,188.0,4.0,4.0,0.0,10.0,1.0,,0.0,2.0,4.0,2.0,2.0,5.0,6.0,7.0,4.0,7.0,0.0,0.0,0.0,3.0,91.7,0.0,0.0,38513.0,24329.0,5000.0,23013.0,320
37820183,6000.0,12.39,C1,7 years,MORTGAGE,33864.0,2014-12-01,Fully Paid,debt_consolidation,AL,24.88,0.0,700.0,704.0,1.0,,,5.0,0.0,2904.0,58.1,24.0,7079.1276407559,6000.0,1079.13,0.0,0.0,,0.0,0.0,72178.0,5000.0,3.0,18045.0,,,0.0,0.0,284.0,8.0,7.0,5.0,,0.0,,0.0,0.0,2.0,0.0,2.0,9.0,3.0,10.0,2.0,5.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,82000.0,9231.0,0.0,7300.0,354
37720174,23925.0,17.86,D5,< 1 year,MORTGAGE,63000.0,2014-12-01,Fully Paid,debt_consolidation,MN,18.02,0.0,670.0,674.0,1.0,,,10.0,0.0,32812.0,94.3,16.0,30806.588106609503,23925.0,6881.59,0.0,0.0,,0.0,0.0,210705.0,34800.0,1.0,21071.0,1093.0,94.4,0.0,0.0,189.0,4.0,4.0,1.0,80.0,2.0,,0.0,5.0,8.0,5.0,5.0,6.0,8.0,9.0,8.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,191176.0,110246.0,19500.0,51315.0,565
37700169,10000.0,10.49,B3,4 years,MORTGAGE,68000.0,2014-12-01,Fully Paid,home_improvement,CA,21.96,0.0,730.0,734.0,0.0,,,14.0,0.0,7647.0,17.2,25.0,10471.08,10000.0,471.08,0.0,0.0,,0.0,0.0,315414.0,44500.0,8.0,22530.0,26404.0,20.0,0.0,0.0,133.0,14.0,6.0,1.0,14.0,17.0,,0.0,2.0,4.0,7.0,12.0,4.0,11.0,20.0,4.0,14.0,0.0,0.0,0.0,1.0,96.0,0.0,0.0,373839.0,42928.0,33000.0,49502.0,913
36210606,2500.0,6.99,A3,6 years,OWN,48500.0,2014-12-01,Fully Paid,major_purchase,GA,2.77,0.0,745.0,749.0,0.0,,,4.0,0.0,4679.0,31.4,26.0,2672.63,2500.0,172.63,0.0,0.0,,0.0,0.0,4679.0,14900.0,2.0,1170.0,3426.0,54.3,0.0,0.0,174.0,10.0,10.0,0.0,22.0,,,0.0,1.0,2.0,2.0,5.0,13.0,4.0,13.0,2.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,14900.0,4679.0,7500.0,0.0,307
37720270,8800.0,12.99,C2,2 years,MORTGAGE,41000.0,2014-12-01,Fully Paid,debt_consolidation,MA,24.15,0.0,660.0,664.0,3.0,,,15.0,0.0,11039.0,58.7,20.0,9418.15,8800.0,618.15,0.0,0.0,,0.0,0.0,159686.0,18800.0,9.0,10646.0,695.0,91.1,0.0,0.0,29.0,4.0,4.0,1.0,4.0,4.0,,0.0,5.0,10.0,5.0,5.0,8.0,11.0,11.0,10.0,15.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,176492.0,15261.0,7800.0,10409.0,015
37690148,8950.0,14.99,C5,< 1 year,RENT,25000.0,2014-12-01,Fully Paid,debt_consolidation,CA,11.19,0.0,700.0,704.0,1.0,,,6.0,0.0,7878.0,53.6,9.0,9479.49,8950.0,529.49,0.0,0.0,,0.0,0.0,7878.0,14700.0,3.0,1313.0,3614.0,67.1,0.0,0.0,105.0,4.0,4.0,0.0,4.0,4.0,,0.0,2.0,4.0,3.0,3.0,1.0,6.0,8.0,4.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,14700.0,7878.0,11000.0,0.0,922
37297828,25200.0,6.49,A2,8 years,MORTGAGE,89500.0,2014-12-01,Fully Paid,credit_card,MO,18.22,0.0,745.0,749.0,1.0,,,9.0,0.0,40018.0,70.3,23.0,27782.440786331,25200.0,2582.44,0.0,0.0,,0.0,0.0,285019.0,56900.0,1.0,40717.0,9982.0,80.0,0.0,0.0,207.0,3.0,3.0,4.0,96.0,0.0,,0.0,2.0,2.0,3.0,6.0,9.0,5.0,10.0,2.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,342636.0,67718.0,50000.0,49676.0,631
36240306,5000.0,10.49,B3,10+ years,MORTGAGE,54000.0,2014-12-01,Fully Paid,credit_card,IN,17.04,0.0,725.0,729.0,0.0,,116.0,9.0,1.0,29292.0,56.9,14.0,5384.08,5000.0,384.08,0.0,0.0,,0.0,0.0,70406.0,51500.0,5.0,8801.0,20181.0,23.8,0.0,0.0,193.0,9.0,9.0,2.0,9.0,3.0,,0.0,2.0,3.0,5.0,5.0,3.0,7.0,9.0,3.0,9.0,0.0,0.0,0.0,4.0,100.0,1.0,0.0,143057.0,52997.0,26500.0,29457.0,475
37800210,2450.0,12.99,C2,8 years,RENT,55100.0,2014-12-01,Fully Paid,debt_consolidation,FL,22.32,0.0,685.0,689.0,3.0,,,17.0,0.0,4905.0,22.6,36.0,2969.5992418985998,2450.0,519.6,0.0,0.0,,0.0,0.0,30404.0,21700.0,16.0,1788.0,1610.0,54.0,0.0,0.0,147.0,2.0,2.0,6.0,7.0,2.0,,0.0,3.0,9.0,3.0,8.0,7.0,14.0,23.0,9.0,17.0,0.0,0.0,0.0,8.0,100.0,0.0,0.0,56260.0,30404.0,3500.0,34560.0,328
37630174,20000.0,12.99,C2,6 years,RENT,75000.0,2014-12-01,Charged Off,credit_card,MO,18.91,1.0,675.0,679.0,0.0,14.0,,24.0,0.0,35090.0,42.1,27.0,7682.51,3306.88,1395.22,0.0,0.0,,0.0,0.0,38524.0,83400.0,6.0,1605.0,41837.0,45.6,0.0,0.0,69.0,12.0,12.0,0.0,12.0,14.0,,0.0,12.0,14.0,16.0,17.0,1.0,22.0,25.0,14.0,24.0,0.0,0.0,0.0,1.0,96.3,0.0,0.0,94803.0,38524.0,76900.0,11038.0,641
37710192,7000.0,15.99,D2,3 years,RENT,52000.0,2014-12-01,Fully Paid,debt_consolidation,KS,23.56,0.0,705.0,709.0,1.0,30.0,98.0,10.0,1.0,3354.0,23.8,29.0,8852.0559709952,7000.0,1852.06,0.0,0.0,,0.0,0.0,37026.0,14100.0,4.0,4628.0,81.0,92.6,0.0,0.0,265.0,5.0,5.0,2.0,82.0,5.0,30.0,0.0,2.0,5.0,2.0,8.0,4.0,8.0,23.0,5.0,10.0,0.0,0.0,0.0,3.0,96.6,1.0,0.0,53642.0,37026.0,1100.0,39542.0,672
37800219,9000.0,12.39,C1,< 1 year,RENT,48000.0,2014-12-01,Fully Paid,moving,CA,21.6,1.0,680.0,684.0,1.0,9.0,,10.0,0.0,12782.0,18.6,21.0,10182.3571109597,9000.0,1182.36,0.0,0.0,9.0,0.0,0.0,12782.0,68600.0,1.0,1278.0,55118.0,18.8,1.0,0.0,170.0,5.0,5.0,1.0,43.0,5.0,9.0,1.0,3.0,3.0,9.0,14.0,3.0,10.0,17.0,3.0,10.0,0.0,0.0,1.0,1.0,95.0,0.0,0.0,68600.0,12782.0,67900.0,0.0,940
37820176,16000.0,7.49,A4,3 years,RENT,40000.0,2014-12-01,Fully Paid,home_improvement,FL,12.24,0.0,705.0,709.0,0.0,26.0,,11.0,0.0,4451.0,10.9,16.0,17589.2960387153,16000.0,1589.3,0.0,0.0,,0.0,0.0,8748.0,41000.0,4.0,972.0,18375.0,18.3,0.0,0.0,109.0,1.0,1.0,0.0,32.0,3.0,59.0,0.0,4.0,5.0,4.0,5.0,4.0,10.0,12.0,5.0,11.0,0.0,0.0,0.0,2.0,87.5,0.0,0.0,49841.0,8748.0,22500.0,8841.0,328
37720255,6000.0,7.49,A4,10+ years,RENT,102000.0,2014-12-01,Charged Off,debt_consolidation,TX,18.13,0.0,690.0,694.0,1.0,,,11.0,0.0,39238.0,99.1,31.0,5275.01,4365.64,667.84,30.0,0.0,,0.0,0.0,61470.0,39600.0,2.0,5588.0,0.0,100.4,0.0,0.0,156.0,1.0,1.0,0.0,36.0,1.0,,0.0,5.0,7.0,5.0,16.0,5.0,9.0,25.0,7.0,11.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,71800.0,61470.0,31300.0,29363.0,770
37710168,8600.0,6.99,A3,5 years,RENT,75000.0,2014-12-01,Fully Paid,debt_consolidation,NY,12.03,0.0,680.0,684.0,0.0,,,12.0,0.0,24801.0,42.1,29.0,9510.9956062236,8600.0,911.0,0.0,0.0,,0.0,0.0,60370.0,58900.0,3.0,5488.0,34099.0,42.1,0.0,0.0,112.0,6.0,6.0,0.0,6.0,,,0.0,5.0,5.0,9.0,15.0,11.0,9.0,18.0,5.0,12.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,96311.0,60370.0,58900.0,37411.0,115
37600209,15000.0,14.99,C5,10+ years,RENT,48682.0,2014-12-01,Fully Paid,debt_consolidation,CA,20.78,0.0,695.0,699.0,0.0,,,11.0,0.0,23773.0,57.0,17.0,18691.620989496998,15000.0,3691.62,0.0,0.0,,0.0,0.0,33780.0,41700.0,7.0,3071.0,15427.0,60.6,0.0,0.0,96.0,13.0,2.0,0.0,13.0,13.0,,0.0,6.0,6.0,8.0,12.0,2.0,10.0,15.0,6.0,11.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,51700.0,33780.0,39200.0,10000.0,939
37068027,9650.0,14.99,C5,,OWN,32264.0,2014-12-01,Charged Off,credit_card,VA,11.42,0.0,665.0,669.0,3.0,72.0,,6.0,0.0,6942.0,76.3,17.0,5679.61,4024.07,1655.54,0.0,0.0,72.0,0.0,0.0,7954.0,9100.0,7.0,1326.0,301.0,95.1,0.0,0.0,562.0,5.0,5.0,1.0,24.0,4.0,72.0,3.0,2.0,4.0,2.0,7.0,4.0,5.0,12.0,4.0,6.0,0.0,0.0,0.0,4.0,82.4,0.0,0.0,10214.0,7954.0,6100.0,1114.0,226
37168015,15000.0,6.49,A2,,MORTGAGE,36000.0,2014-12-01,Fully Paid,debt_consolidation,TX,31.0,0.0,755.0,759.0,0.0,,,7.0,0.0,15293.0,50.8,30.0,16537.172098375,15000.0,1537.17,0.0,0.0,,0.0,0.0,99355.0,30100.0,3.0,14194.0,12041.0,55.7,0.0,0.0,285.0,29.0,7.0,1.0,44.0,9.0,,0.0,3.0,4.0,3.0,12.0,10.0,4.0,19.0,4.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,124542.0,43437.0,27200.0,35442.0,776
37720204,4000.0,10.49,B3,< 1 year,MORTGAGE,58000.0,2014-12-01,Fully Paid,other,MN,19.24,2.0,685.0,689.0,0.0,6.0,,5.0,0.0,2153.0,44.9,15.0,4423.25,4000.0,423.25,0.0,0.0,40.0,0.0,0.0,196305.0,4800.0,2.0,39261.0,667.0,55.5,0.0,0.0,224.0,18.0,18.0,4.0,27.0,18.0,29.0,1.0,1.0,3.0,1.0,5.0,2.0,3.0,9.0,3.0,5.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,321108.0,33207.0,1500.0,43508.0,550
37830166,1500.0,14.31,C4,10+ years,MORTGAGE,70000.0,2014-12-01,Fully Paid,home_improvement,MI,29.35,0.0,675.0,679.0,1.0,,,14.0,0.0,26981.0,67.5,18.0,1852.4788241314002,1500.0,352.48,0.0,0.0,,0.0,0.0,113638.0,40000.0,8.0,8117.0,2624.0,88.2,0.0,0.0,83.0,12.0,2.0,1.0,12.0,1.0,,0.0,6.0,10.0,6.0,6.0,5.0,11.0,12.0,10.0,14.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,192334.0,48180.0,22300.0,48734.0,481
37630155,10000.0,9.49,B2,10+ years,MORTGAGE,87475.0,2014-12-01,Fully Paid,home_improvement,MD,8.03,1.0,695.0,699.0,1.0,5.0,,19.0,0.0,11493.0,75.1,30.0,11461.301389511398,10000.0,1461.3,0.0,0.0,,0.0,0.0,40982.0,15300.0,3.0,3152.0,1569.0,69.2,0.0,0.0,283.0,16.0,16.0,4.0,16.0,1.0,5.0,0.0,4.0,11.0,5.0,7.0,3.0,17.0,23.0,11.0,19.0,0.0,0.0,0.0,0.0,89.7,0.0,0.0,58802.0,12666.0,5100.0,2000.0,208
37780184,4800.0,6.99,A3,5 years,MORTGAGE,150000.0,2014-12-01,Fully Paid,home_improvement,TX,6.9,0.0,800.0,804.0,0.0,,,10.0,0.0,2068.0,0.0,37.0,5150.0600001121,4800.0,350.06,0.0,0.0,,0.0,0.0,458487.0,51000.0,11.0,57311.0,41932.0,0.0,0.0,0.0,200.0,9.0,2.0,4.0,11.0,4.0,,0.0,1.0,1.0,2.0,14.0,14.0,4.0,18.0,1.0,10.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,529352.0,34734.0,44000.0,45457.0,773
37650143,15000.0,6.03,A1,7 years,RENT,75000.0,2014-12-01,Fully Paid,credit_card,FL,18.61,0.0,710.0,714.0,0.0,,,14.0,0.0,27212.0,39.2,23.0,16404.5210731924,15000.0,1404.52,0.0,0.0,,0.0,0.0,29759.0,69500.0,4.0,2289.0,25695.0,47.6,0.0,0.0,112.0,11.0,8.0,0.0,23.0,23.0,,0.0,4.0,7.0,7.0,10.0,4.0,12.0,18.0,7.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,83766.0,29759.0,49000.0,14266.0,331
37720221,24000.0,11.44,B4,8 years,OWN,70000.0,2014-12-01,Fully Paid,debt_consolidation,NY,32.94,0.0,685.0,689.0,0.0,31.0,,19.0,0.0,13232.0,59.3,22.0,28200.1034143084,24000.0,4200.1,0.0,0.0,,0.0,0.0,51538.0,22300.0,10.0,2713.0,4239.0,65.5,0.0,0.0,230.0,2.0,2.0,0.0,9.0,7.0,31.0,0.0,6.0,12.0,7.0,9.0,3.0,15.0,17.0,12.0,19.0,0.0,0.0,0.0,6.0,95.5,0.0,0.0,81089.0,51538.0,12300.0,48518.0,108
37840148,7000.0,13.66,C3,8 years,MORTGAGE,50000.0,2014-12-01,Fully Paid,debt_consolidation,LA,7.13,0.0,715.0,719.0,1.0,,,6.0,0.0,4666.0,75.3,12.0,7627.93,7000.0,627.93,0.0,0.0,,0.0,0.0,206151.0,6200.0,1.0,41230.0,1430.0,52.3,0.0,0.0,138.0,23.0,23.0,1.0,33.0,0.0,,0.0,1.0,3.0,3.0,7.0,1.0,5.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,223276.0,4666.0,3000.0,0.0,707
37690187,25000.0,7.49,A4,7 years,MORTGAGE,110000.0,2014-12-01,Fully Paid,credit_card,VA,22.17,0.0,740.0,744.0,0.0,,,16.0,0.0,27485.0,39.3,35.0,27345.03,25000.0,2345.03,0.0,0.0,,0.0,0.0,464060.0,69900.0,8.0,33147.0,26627.0,50.1,0.0,0.0,179.0,5.0,5.0,3.0,5.0,9.0,,0.0,2.0,3.0,5.0,11.0,15.0,7.0,16.0,3.0,16.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,534328.0,155611.0,53400.0,150228.0,201
37660169,10000.0,14.31,C4,< 1 year,MORTGAGE,39000.0,2014-12-01,Fully Paid,debt_consolidation,NY,13.72,0.0,715.0,719.0,1.0,26.0,,21.0,0.0,8442.0,29.3,39.0,10988.34,10000.0,988.34,0.0,0.0,68.0,0.0,0.0,172142.0,28800.0,10.0,11476.0,8844.0,46.1,0.0,0.0,120.0,1.0,1.0,2.0,1.0,1.0,26.0,0.0,2.0,5.0,6.0,11.0,4.0,19.0,33.0,5.0,21.0,0.0,0.0,0.0,4.0,94.7,0.0,0.0,206389.0,16731.0,16400.0,10835.0,124
37427112,4000.0,11.99,B5,,RENT,34000.0,2014-12-01,Fully Paid,major_purchase,FL,14.05,1.0,665.0,669.0,0.0,15.0,,4.0,0.0,1368.0,76.0,11.0,4539.2500000057,4000.0,539.25,0.0,0.0,15.0,0.0,0.0,18454.0,1800.0,0.0,6151.0,251.0,77.2,0.0,0.0,114.0,81.0,53.0,2.0,114.0,,36.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,72.7,0.0,0.0,30557.0,18454.0,1100.0,28757.0,325
37750186,22400.0,6.03,A1,10+ years,MORTGAGE,225000.0,2014-12-01,Fully Paid,debt_consolidation,NY,7.74,0.0,735.0,739.0,0.0,66.0,,19.0,0.0,128890.0,20.7,43.0,24340.4402297804,22400.0,1940.44,0.0,0.0,66.0,0.0,0.0,441461.0,237800.0,3.0,23235.0,104324.0,21.4,0.0,0.0,237.0,7.0,7.0,4.0,7.0,2.0,,0.0,8.0,9.0,12.0,21.0,10.0,15.0,28.0,9.0,19.0,0.0,0.0,0.0,1.0,97.7,0.0,0.0,614913.0,149608.0,132800.0,38579.0,109
37630184,12625.0,24.5,F3,10+ years,RENT,44000.0,2014-12-01,Fully Paid,debt_consolidation,NJ,15.58,0.0,660.0,664.0,3.0,35.0,54.0,16.0,1.0,9892.0,32.5,26.0,16589.6800015659,12625.0,3964.68,0.0,0.0,35.0,0.0,0.0,16459.0,30400.0,12.0,1029.0,10362.0,36.0,0.0,0.0,114.0,2.0,2.0,1.0,3.0,3.0,,1.0,6.0,7.0,8.0,10.0,4.0,15.0,20.0,7.0,16.0,0.0,0.0,0.0,10.0,92.3,0.0,0.0,37950.0,16459.0,16200.0,7550.0,083
